Sample Num:,H applied(Oe),H GaussMeter (Oe),Mx (emu),My (emu),Sqrt(mx^2+my^2),Mag Current (A),Set Current (A),Mag Voltage (mV),Mag Coil-1 Temp (°C),Mag Coil-2 Temp (°C),Position (mm),s,time (s),Water Flow (L/min),Avg.Time(s/pnt):1.000000,Coil-Set #:29,Sample:SeramikMiknatis,Time Constant:300 ms,Senstivity:100 mv,CoilConstant (mV/emu):32.760000,Version:v2.6.8,MPS Version: 3.5.5,VSM Version: 2.1.2
383,-696.57101700,-1429.984222,-4.60305250E-1,1.10076542E-3,0.46030657,-1.367866,-1.368247,-372.142456,2047.875000,2047.875000,26.757895,1,6786.009369,3.00
384,-676.57101700,-1404.600403,-4.57857143E-1,1.19173573E-3,0.45785869,-1.329917,-1.330476,-360.492697,2047.875000,2047.875000,26.743421,1,6798.042691,2.00
385,-656.57101700,-1382.061783,-4.55763126E-1,1.13169490E-3,0.45576453,-1.292564,-1.292645,-350.839846,2047.875000,2047.875000,26.788158,1,6810.059419,2.00
386,-636.57101700,-1358.235092,-4.53202076E-1,1.38095696E-3,0.45320418,-1.254272,-1.254754,-341.207302,2047.875000,2047.875000,26.759211,1,6822.077782,2.00
387,-616.57101700,-1336.584717,-4.50989011E-1,1.22630533E-3,0.45099068,-1.216049,-1.216804,-329.144623,2047.875000,2047.875000,26.767105,1,6834.062731,2.00
388,-596.57101700,-1309.484680,-4.48645452E-1,1.12441659E-3,0.44864686,-1.178009,-1.178795,-320.202536,2047.875000,2047.875000,26.751316,1,6846.079696,2.00
389,-576.57101700,-1287.438614,-4.46098901E-1,1.16080586E-3,0.44610041,-1.139831,-1.140726,-309.209387,2047.875000,2047.875000,26.751316,1,6858.097086,2.00
390,-556.57101700,-1264.666244,-4.43769841E-1,1.36094322E-3,0.44377193,-1.102020,-1.102598,-298.866079,2047.875000,2047.875000,26.759211,1,6870.098345,2.00
391,-536.57101700,-1239.691391,-4.41600275E-1,1.08802808E-3,0.44160162,-1.063957,-1.064411,-288.001545,2047.875000,2047.875000,26.759211,1,6882.100255,2.00
392,-516.57101700,-1218.356156,-4.39343712E-1,7.04124313E-4,0.43934428,-1.026100,-1.026165,-278.091465,2047.875000,2047.875000,26.751316,1,6894.133472,2.00
393,-496.57101700,-1197.245544,-4.37014652E-1,9.24277320E-4,0.43701563,-0.987693,-0.987851,-267.558620,2047.875000,2047.875000,26.772368,1,6906.151106,2.00
394,-476.57101700,-1171.436325,-4.34613095E-1,6.25888278E-4,0.43461355,-0.948898,-0.949367,-256.592548,2047.875000,2047.875000,26.761842,1,6918.167403,2.00
395,-456.57101700,-1145.116302,-4.32269536E-1,9.46111493E-4,0.43227057,-0.910835,-0.910710,-245.897243,2047.875000,2047.875000,26.761842,1,6930.201623,2.00
396,-436.57101700,-1124.107941,-4.29708486E-1,6.53180708E-4,0.42970898,-0.871879,-0.871916,-235.547167,2047.875000,2047.875000,26.755263,1,6942.218997,2.00
397,-416.57101700,-1099.655441,-4.27393926E-1,4.91249618E-4,0.42739421,-0.832351,-0.833024,-225.054937,2047.875000,2047.875000,26.743421,1,6954.204673,2.00
398,-396.57101700,-1075.404922,-4.24789377E-1,6.84110577E-4,0.42478993,-0.793579,-0.794071,-214.522093,2047.875000,2047.875000,26.751316,1,6966.221954,2.00
399,-376.57101700,-1048.030976,-4.22256944E-1,5.85861569E-4,0.42225735,-0.754577,-0.755095,-204.496937,2047.875000,2047.875000,26.764474,1,6978.222550,2.00
400,-356.57101700,-1030.080658,-4.19899267E-1,5.33096764E-4,0.41989961,-0.716171,-0.716132,-193.354866,2047.875000,2047.875000,26.757895,1,6990.256545,2.00
401,-336.57101700,-1003.784806,-4.17262668E-1,9.22457265E-4,0.41726369,-0.676918,-0.677221,-183.512478,2047.875000,2047.875000,26.765789,1,7002.277601,3.00
402,-316.57101700,-981.422119,-4.14774115E-1,9.11540369E-4,0.41477512,-0.637847,-0.638400,-172.817173,2047.875000,2047.875000,26.756579,1,7014.307023,2.00
403,-296.57101700,-957.050568,-4.12561050E-1,1.15352831E-3,0.41256266,-0.599853,-0.599704,-161.668333,2047.875000,2047.875000,26.756579,1,7026.332170,2.00
404,-276.57101700,-934.039474,-4.10101496E-1,1.17172237E-3,0.41010317,-0.561286,-0.561173,-151.697330,2047.875000,2047.875000,26.755263,1,7038.357521,2.00
405,-256.57101700,-911.442421,-4.07670940E-1,1.23540255E-3,0.40767281,-0.522445,-0.522844,-140.568798,2047.875000,2047.875000,26.757895,1,7050.374567,2.00
406,-236.57101700,-889.469276,-4.05341880E-1,6.04055632E-4,0.40534233,-0.484336,-0.484940,-130.915947,2047.875000,2047.875000,26.757895,1,7062.375911,2.00
407,-216.57101700,-866.608360,-4.03128816E-1,5.02166514E-4,0.40312913,-0.448333,-0.448971,-121.168327,2047.875000,2047.875000,26.763158,1,7074.376632,2.00
408,-196.57101700,-845.992424,-4.00991300E-1,1.51013889E-4,0.40099133,-0.415008,-0.414674,-112.097626,2047.875000,2047.875000,26.752632,1,7086.394802,2.00
409,-176.57101700,-823.454628,-3.98850733E-1,1.45555479E-4,0.39885076,-0.381752,-0.381325,-104.028763,2047.875000,2047.875000,26.765789,1,7098.428112,2.00
410,-156.57101700,-802.395287,-3.96507173E-1,3.16582990E-4,0.39650730,-0.348815,-0.348200,-93.137152,2047.875000,2047.875000,26.757895,1,7110.476816,2.00
411,-136.57101700,-780.369293,-3.94279609E-1,1.54652625E-4,0.39427964,-0.313591,-0.314573,-84.079988,2047.875000,2047.875000,26.753947,1,7122.478846,2.00
412,-116.57101700,-765.085060,-3.91878053E-1,1.27361073E-3,0.39188012,-0.280517,-0.279721,-74.284985,2047.875000,2047.875000,26.748684,1,7134.511485,2.00
413,-96.57101700,-741.184418,-3.89418498E-1,1.76485997E-4,0.38941854,-0.243232,-0.242919,-65.363205,2047.875000,2047.875000,26.759211,1,7146.529007,2.00
414,-76.57101700,-718.668670,-3.86944444E-1,3.22040980E-4,0.38694458,-0.203590,-0.203443,-54.640823,2047.875000,2047.875000,26.769737,1,7158.547073,2.00
415,-56.57101700,-687.165260,-3.84426893E-1,9.86139347E-4,0.38442816,-0.160148,-0.160567,-43.180601,2047.875000,2047.875000,26.756579,1,7170.548182,3.00
416,-36.57101700,-658.563446,-3.81369811E-1,6.67735806E-4,0.38137040,-0.113136,-0.113569,-29.513626,2047.875000,2047.875000,26.748684,1,7182.565440,2.00
417,-16.57101700,-626.516716,-3.78095238E-1,7.53248626E-4,0.37809599,-0.056465,-0.056634,-14.783890,2047.875000,2047.875000,26.752632,1,7194.583336,2.00
418,3.42898300,-580.633408,-3.73437118E-1,9.07902167E-4,0.37343822,0.011833,0.011702,4.887348,2047.875000,2047.875000,26.756579,1,7236.588341,3.00
419,23.42898300,-543.369873,-3.69054487E-1,1.55926129E-3,0.36905778,0.078918,0.078446,22.527832,2047.875000,2047.875000,26.760526,1,7248.604902,2.00
420,43.42898300,-506.223099,-3.65750916E-1,8.71513278E-4,0.36575195,0.129753,0.130194,37.995409,2047.875000,2047.875000,26.757895,1,7260.622285,2.00
421,63.42898300,-476.955318,-3.62914377E-1,8.07832341E-4,0.36291528,0.175827,0.175697,48.731329,2047.875000,2047.875000,26.738158,1,7272.639614,2.00
422,83.42898300,-454.099323,-3.60335775E-1,4.98528312E-4,0.36033612,0.217346,0.217325,59.399557,2047.875000,2047.875000,26.755263,1,7284.663417,2.00
423,103.42898300,-428.874527,-3.57600733E-1,1.18263774E-4,0.35760075,0.255752,0.255803,70.825933,2047.875000,2047.875000,26.755263,1,7296.692298,2.00
424,123.42898300,-412.149132,-3.55155678E-1,2.00139042E-4,0.35515573,0.291572,0.291855,81.798775,2047.875000,2047.875000,26.756579,1,7308.691245,2.00
425,143.42898300,-387.843857,-3.52942613E-1,8.33305098E-4,0.35294360,0.325584,0.326205,89.461487,2047.875000,2047.875000,26.757895,1,7320.692653,2.00
426,163.42898300,-365.378250,-3.50526557E-1,2.25611111E-4,0.35052663,0.359458,0.359578,100.034946,2047.875000,2047.875000,26.760526,1,7332.716255,2.00
427,183.42898300,-347.789803,-3.48414988E-1,8.80610501E-4,0.34841610,0.392852,0.392699,108.658882,2047.875000,2047.875000,26.753947,1,7344.743194,2.00
428,203.42898300,-328.501911,-3.46277473E-1,3.36597031E-4,0.34627764,0.426521,0.426291,118.122196,2047.875000,2047.875000,26.755263,1,7356.761097,2.00
429,223.42898300,-306.811306,-3.43977411E-1,6.31346917E-4,0.34397799,0.460807,0.461080,127.680279,2047.875000,2047.875000,26.753947,1,7368.777973,3.00
430,243.42898300,-281.248413,-3.41517857E-1,2.67458371E-4,0.34151796,0.498756,0.497789,137.685127,2047.875000,2047.875000,26.757895,1,7380.811356,3.00
431,263.42898300,-260.183788,-3.39087302E-1,6.07693834E-4,0.33908785,0.536361,0.535962,147.493670,2047.875000,2047.875000,26.755263,1,7392.828658,2.00
432,283.42898300,-236.003195,-3.36566697E-1,2.60180586E-4,0.33656680,0.573692,0.574365,157.864054,2047.875000,2047.875000,26.753947,1,7404.830065,2.00
433,303.42898300,-212.462414,-3.34268544E-1,6.55000076E-5,0.33426855,0.613540,0.612956,168.694742,2047.875000,2047.875000,26.756579,1,7416.849125,2.00
